# generated by scripts/hash-check.py from PathOfBuilding/src/Data/Mod*.lua @ 16de4b82, poe1/data/mods.json and stat_translations.json @ e2bd511a, ../trade-query/data/stats-2026-09-12.json
stat_id,trade_number,verdict,capture_categories,capture_texts,export_string,search_url,found,checked
local_display_grants_skill_anger_level,449494711,rejected,explicit fractured,Grants Level # Anger Skill,Grants Level {0} Anger Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8iYklEJobGirVxgIhAErorGthAAAA,,
local_display_grants_skill_anger_level,484879947,picked,explicit fractured implicit,Grants Level # Anger Skill,Grants Level {0} Anger Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAAyXLQQqAIBSE4bvMWloJqVeJCEmDB6JSL0jEu2fG7P6PqbjY8n3BVKTMlCIMbCxoYkiHpYJL9qM7CBwU2J8_kOvZPznQTjx9h00qqWat5Yy29r3iFAVHYQAAAA,,
local_display_grants_skill_determination_level,3231614028,rejected,explicit fractured,Grants Level # Determination Skill,Grants Level {0} Determination Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sZGxoZmhiYGRhVJtLBACAC-jg_liAAAA,,
local_display_grants_skill_determination_level,4265392510,picked,explicit fractured implicit,Grants Level # Determination Skill,Grants Level {0} Determination Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8iZGZqbGlkamhgVJtLBACAHi16ZhiAAAA,,
local_display_grants_skill_discipline_level,2341269061,picked,explicit fractured implicit,Grants Level # Discipline Skill,Grants Level {0} Discipline Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kbGJoZGZpYGZoVJtLBACAPOtzEViAAAA,,
local_display_grants_skill_discipline_level,2578176147,rejected,explicit fractured,Grants Level # Discipline Skill,Grants Level {0} Discipline Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kam5haG5maGJuVJtLBACAIsmV-1iAAAA,,
local_display_grants_skill_grace_level,2867050084,picked,explicit fractured implicit,Grants Level # Grace Skill,Grants Level {0} Grace Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kYWZuYGpgYGFiVJtLBACALz-zRRiAAAA,,
local_display_grants_skill_grace_level,3914774028,rejected,explicit fractured,Grants Level # Grace Skill,Grants Level {0} Grace Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8saWhibm5iYGRhVJtLBACAEP0JqhiAAAA,,
local_display_grants_skill_haste_level,1188846263,picked,explicit fractured implicit,Grants Level # Haste Skill,Grants Level {0} Haste Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oaGFhYWJmZGZsVJtLBACANcA25NiAAAA,,
local_display_grants_skill_haste_level,2923442950,rejected,explicit fractured,Grants Level # Haste Skill,Grants Level {0} Haste Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kaWRsYmJkaWpgVJtLBACAMJzt3FiAAAA,,
local_display_grants_skill_hatred_level,178394804,rejected,explicit fractured,Grants Level # Hatred Skill,Grants Level {0} Hatred Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8obmFsaWJhYGJUm0sEAIA-KNvzGEAAAA,,
local_display_grants_skill_hatred_level,2429546158,picked,explicit fractured implicit,Grants Level # Hatred Skill,Grants Level {0} Hatred Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kYmRpamJmaGphVJtLBACAIJnn61iAAAA,,
local_display_grants_skill_malevolence_level,2148556029,picked,implicit,Grants Level # Malevolence Skill,Grants Level {0} Malevolence Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwZm5BTmZyZokeSEO8kaGJhampmYGRpVJtLBACAMUmX7piAAAA,,
local_display_grants_skill_malevolence_level,3086585712,rejected,explicit fractured,Grants Level # Malevolence Skill,Grants Level {0} Malevolence Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sYGFmamFqbmhkVJtLBACACSdwc5iAAAA,,
local_display_grants_skill_pride_level,3612470379,rejected,explicit fractured,Grants Level # Pride Skill,Grants Level {0} Pride Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sZmhkYm5gbG5pVJtLBACAJyjJPViAAAA,,
local_display_grants_skill_pride_level,4184565463,picked,implicit,Grants Level # Pride Skill,Grants Level {0} Pride Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwZm5BTmZyZokeSEO8iaGFiamZqYmZsVJtLBACAE26glZiAAAA,,
local_display_grants_skill_purity_of_cold_level,151975117,rejected,explicit fractured,Grants Level # Purity of Ice Skill,Grants Level {0} Purity of Ice Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oamhpbmpoaG5Um0sEAIAvGn2rGEAAAA,,
local_display_grants_skill_purity_of_cold_level,4193390599,picked,explicit implicit,Grants Level # Purity of Ice Skill,Grants Level {0} Purity of Ice Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8iaGlsbGlgamlpVJtLBACAHE6bT1iAAAA,,
local_display_grants_skill_purity_of_fire_level,3716281760,rejected,explicit fractured,Grants Level # Purity of Fire Skill,Grants Level {0} Purity of Fire Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sbmhmZGFobmZgVJtLBACALs8vxtiAAAA,,
local_display_grants_skill_purity_of_fire_level,3970432307,picked,explicit implicit,Grants Level # Purity of Fire Skill,Grants Level {0} Purity of Fire Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8saW5gYmxkbGBuVJtLBACAAdP5NdiAAAA,,
local_display_grants_skill_purity_of_lightning_level,1141249906,rejected,explicit fractured,Grants Level # Purity of Lightning Skill,Grants Level {0} Purity of Lightning Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oaGJoZGJpaWBmVJtLBACAAOQhTNiAAAA,,
local_display_grants_skill_purity_of_lightning_level,3822878124,picked,explicit implicit,Grants Level # Purity of Lightning Skill,Grants Level {0} Purity of Lightning Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sYWRkYW5haGRiVJtLBACAGXUKnViAAAA,,
local_display_grants_skill_wrath_level,1568319697,rejected,explicit fractured,Grants Level # Wrath Skill,Grants Level {0} Wrath Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oamZhbGhpZmluVJtLBACAEYEcVNiAAAA,,
local_display_grants_skill_wrath_level,2265307453,picked,explicit fractured implicit,Grants Level # Wrath Skill,Grants Level {0} Wrath Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kZGZqbGBuYmpsVJtLBACAHkpxfRiAAAA,,
local_display_grants_skill_zealotry_level,3224664127,picked,implicit,Grants Level # Zealotry Skill,Grants Level {0} Zealotry Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwZm5BTmZyZokeSEO8sZGRiZmZiaGRuVJtLBACALIk_8piAAAA,,
local_display_grants_skill_zealotry_level,3734675602,rejected,explicit fractured,Grants Level # Zealotry Skill,Grants Level {0} Zealotry Skill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sbmxiZm5qZmBkVJtLBACAHMuE0ViAAAA,,
local_display_nearby_enemies_are_chilled,2159555743,picked,explicit,Nearby Enemies are Chilled,Nearby Enemies are Chilled,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kaGppampqbmJsVJtLBACAOQ622xiAAAA,,
local_display_nearby_enemies_are_chilled,2480873346,rejected,explicit,Nearby Enemies are Chilled,Nearby Enemies are Chilled,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kYmFgYW5sbGJmVJtLBACAB9IOqtiAAAA,,
local_display_socketed_gems_get_reduced_mana_cost_level,749770518,rejected,explicit,Socketed Gems are Supported by Level # Inspiration,Socketed Gems are Supported by Level {0} Inspiration,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8uYmlubmBqaGFUm0sEAIA6ra87WEAAAA,,
local_display_socketed_gems_get_reduced_mana_cost_level,1866911844,picked,explicit fractured implicit,Socketed Gems are Supported by Level # Inspiration,Socketed Gems are Supported by Level {0} Inspiration,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oYWZmaWhoYWJiVJtLBACALEGVs5iAAAA,,
local_display_socketed_gems_supported_by_level_x_chance_to_ignite,961135393,rejected,explicit fractured,Socketed Gems are Supported by Level # Combustion,Socketed Gems are Supported by Level {0} Combustion,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8pZmhobGpsaWxUm0sEAIAvJKXoGEAAAA,,
local_display_socketed_gems_supported_by_level_x_chance_to_ignite,1828254451,picked,explicit,Socketed Gems are Supported by Level # Combustion,Socketed Gems are Supported by Level {0} Combustion,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oYWRhZGpiYmpoVJtLBACAP9F2HJiAAAA,,
local_display_socketed_gems_supported_by_level_x_fire_penetration,1979658770,picked,explicit fractured,Socketed Gems are Supported by Level # Fire Penetration,Socketed Gems are Supported by Level {0} Fire Penetration,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oaW5pZmphbm5gVJtLBACAALC81ZiAAAA,,
local_display_socketed_gems_supported_by_level_x_fire_penetration,3265951306,rejected,explicit,Socketed Gems are Supported by Level # Fire Penetration,Socketed Gems are Supported by Level {0} Fire Penetration,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sZGZqaWpobGBmVJtLBACAIbAarJiAAAA,,
local_display_socketed_gems_supported_by_level_x_intensify,28821524,picked,explicit,Socketed Gems are Supported by Level # Intensify,Socketed Gems are Supported by Level {0} Intensify,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kYWFkaGpkYlSbSwQAgCFClvOYAAAAA,,
local_display_socketed_gems_supported_by_level_x_intensify,1792524915,rejected,explicit,Socketed Gems are Supported by Level # Intensify,Socketed Gems are Supported by Level {0} Intensify,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8obmlkamRiaWhqVJtLBACABvq3o9iAAAA,,
local_display_socketed_gems_supported_by_level_x_intensify,1876637240,rejected,explicit,Socketed Gems are Supported by Level # Intensify,Socketed Gems are Supported by Level {0} Intensify,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oYW5mZmxuZGJgVJtLBACAL0f3hViAAAA,,
local_display_socketed_gems_supported_by_level_x_multicast,438778966,rejected,explicit,Socketed Gems are Supported by Level # Spell Echo,Socketed Gems are Supported by Level {0} Spell Echo,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8ibGFubmFpZmZUm0sEAIAcm6D62EAAAA,,
local_display_socketed_gems_supported_by_level_x_multicast,913919528,picked,explicit fractured,Socketed Gems are Supported by Level # Spell Echo,Socketed Gems are Supported by Level {0} Spell Echo,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8paGxpaGlqZGFUm0sEAIAoJMtzWEAAAA,,
local_display_socketed_gems_supported_by_level_x_returning_projectiles,52197415,picked,explicit,Socketed Gems are Supported by Level # Returning Projectiles,Socketed Gems are Supported by Level {0} Returning Projectiles,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8qZGhpbmJoalSbSwQAgDlE9wdYAAAAA,,
local_display_socketed_gems_supported_by_level_x_returning_projectiles,1549219417,rejected,explicit,Socketed Gems are Supported by Level # Returning Projectiles,Socketed Gems are Supported by Level {0} Returning Projectiles,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oamJpZGhpYmhuVJtLBACADJmPwliAAAA,,
local_display_socketed_gems_supported_by_level_x_summon_ghost_on_kill,2169409479,rejected,explicit,Socketed Gems are Supported by Level # Summon Phantasm,Socketed Gems are Supported by Level {0} Summon Phantasm,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kaGZpYmBpYm5pVJtLBACAPR7BvNiAAAA,,
local_display_socketed_gems_supported_by_level_x_summon_ghost_on_kill,3155072742,picked,explicit,Socketed Gems are Supported by Level # Summon Phantasm,Socketed Gems are Supported by Level {0} Summon Phantasm,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8saGpqYG5kbmJkVJtLBACAJLMbdxiAAAA,,
local_flask_item_found_rarity_+%_during_flask_effect,1740200922,rejected,explicit,#% increased Rarity of Items found during Effect,{0}% increased Rarity of Items found during Effect,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8obmJgZGBgaWRkVJtLBACAFLmTzZiAAAA,,
local_flask_item_found_rarity_+%_during_flask_effect,3251705960,picked,crafted explicit,#% increased Rarity of Items found during Effect,{0}% increased Rarity of Items found during Effect,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sZGpobmBqaWZgVJtLBACAM7mrq9iAAAA,,
local_flask_recovery_amount_%_to_recover_instantly,1526933524,rejected,explicit fractured,Instant Recovery,{0}% of Recovery applied Instantly,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oamRmaWxsamRiVJtLBACAIp8TUBiAAAA,,
local_flask_recovery_amount_%_to_recover_instantly,2503377690,picked,explicit fractured,#% of Recovery applied Instantly,{0}% of Recovery applied Instantly,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kamBsbG5uZmlgVJtLBACAN-AaVZiAAAA,,
local_recharge_on_crit_%,1546046884,rejected,explicit,Gain a Flask Charge when you deal a Critical Strike,{0}% chance to gain a Flask Charge when you deal a Critical Strike,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oamJmYGJmYWFiVJtLBACAPUou4piAAAA,,
local_recharge_on_crit_%,2858921304,picked,explicit,#% chance to gain a Flask Charge when you deal a Critical Strike,{0}% chance to gain a Flask Charge when you deal a Critical Strike,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kYWphaWRobGBiVJtLBACAA5t5P5iAAAA,,
local_recharge_on_crit_%,3738001379,rejected,explicit fractured,#% chance to gain a Flask Charge when you deal a Critical Strike,{0}% chance to gain a Flask Charge when you deal a Critical Strike,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sbmxhYGBobG5pVJtLBACAD2fEVJiAAAA,,
local_unique_flask_avoid_chill_%_while_healing,1053326368,picked,explicit,#% chance to Avoid being Chilled during Effect,{0}% chance to Avoid being Chilled during Effect,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oYGpsbGRmbGZhVJtLBACADM6SPZiAAAA,,
local_unique_flask_avoid_chill_%_while_healing,1619168299,rejected,explicit fractured,#% chance to Avoid being Chilled during Effect,{0}% chance to Avoid being Chilled during Effect,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oZmhpaGZhZGlpVJtLBACAAnXRt1iAAAA,,
local_unique_flask_avoid_freeze_%_while_healing,475518267,rejected,explicit fractured,#% chance to Avoid being Frozen during Effect,{0}% chance to Avoid being Frozen during Effect,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8ibmpqaGFkZm5Um0sEAIAokCvlWEAAAA,,
local_unique_flask_avoid_freeze_%_while_healing,2872815301,picked,explicit,#% chance to Avoid being Frozen during Effect,{0}% chance to Avoid being Frozen during Effect,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kYW5kYWhqbGBoVJtLBACADZqQXxiAAAA,,
malevolence_mana_reservation_efficiency_-2%_per_1,3266567165,picked,enchant explicit,Malevolence has #% increased Mana Reservation Efficiency,Malevolence has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sZGZmamZuaGZqVJtLBACABPMJ0diAAAA,,
malevolence_mana_reservation_efficiency_-2%_per_1,3383226338,rejected,enchant explicit implicit,Malevolence has #% increased Mana Reservation Efficiency,Malevolence has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sbGFsZGRGZBSqo0FQgB5RyoEYgAAAA,,
mana_reservation_efficiency_-2%_per_250_total_attributes,1212083058,rejected,explicit implicit,#% increased Mana Reservation Efficiency of Skills per 250 total Attributes,{0}% reduced Mana Reservation Efficiency of Skills per 250 total Attributes,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oZGhkYGFsYGphVJtLBACACqn7l5iAAAA,,
mana_reservation_efficiency_-2%_per_250_total_attributes,2676451350,picked,explicit,#% increased Mana Reservation Efficiency of Skills per 250 total Attributes,{0}% reduced Mana Reservation Efficiency of Skills per 250 total Attributes,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kZm5mYmpobGpgVJtLBACAHyDJANiAAAA,,
map_area_contains_x_additional_clusters_of_beacon_barrels,1080470148,open,enchant,Area contains # additional Clusters of Mysterious Barrels | Your Maps contain # additional Clusters of Mysterious Barrels,Area contains {0} additional Clusters of Mysterious Barrels,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyhgYWBibmBoYmFUm0sEAIAf51Yi2EAAAA,no,2026-09-13
map_area_contains_x_additional_clusters_of_beacon_barrels,1207515735,open,enchant,Area contains # additional Clusters of Mysterious Barrels | Your Maps contain # additional Clusters of Mysterious Barrels,Area contains {0} additional Clusters of Mysterious Barrels,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyhkYG5qaGpubGpUm0sEAIAu2jF4GEAAAA,no,2026-09-13
map_area_contains_x_additional_clusters_of_beacon_barrels,1669553893,open,enchant,Area contains # additional Clusters of Mysterious Barrels | Your Maps contain # additional Clusters of Mysterious Barrels,Area contains {0} additional Clusters of Mysterious Barrels,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyhmZmlqamxhaWxUm0sEAIAOK_z-GEAAAA,no,2026-09-13
