file,entry_index,name,base,variant_index,label,old,label_shape,variant_lines,selection_size,tagged_lines
helmet.lua,119,Cadigan's Crown,Runic Crown,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,0,Anatomical Knowledge,Cobalt Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,1,The Anima Stone,Prismatic Jewel,1,Pre 3.23.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,1,The Anima Stone,Prismatic Jewel,2,Current,no,`Current`,1,1,0
jewel.lua,2,Apex Mode,Cobalt Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,3,Apparitions,Viridian Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,4,The Blue Dream,Cobalt Jewel,1,Pre 3.21.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,4,The Blue Dream,Cobalt Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,5,The Blue Nightmare,Cobalt Jewel,1,Pre 3.21.0,yes,bare `Pre <version>`,5,1,0
jewel.lua,5,The Blue Nightmare,Cobalt Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,6,Brawn,Crimson Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,7,Bloodnotch,Crimson Jewel,1,Pre 3.28.0,yes,bare `Pre <version>`,1,1,0
jewel.lua,7,Bloodnotch,Crimson Jewel,2,Current,no,`Current`,1,1,0
jewel.lua,8,Calamitous Visions,Small Cluster Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,9,Cheap Construction,Viridian Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,10,Replica Cheap Construction,Viridian Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,11,Clear Mind,Cobalt Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,12,Coated Shrapnel,Crimson Jewel,1,Pre 3.8.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,12,Coated Shrapnel,Crimson Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,13,Cold Steel,Viridian Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,14,Dissolution of the Flesh,Prismatic Jewel,1,only,no,only (the entry has no Variant line),4,1,0
jewel.lua,15,Divine Inferno,Crimson Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,16,Eldritch Knowledge,Cobalt Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,17,Endless Misery,Cobalt Jewel,1,only,no,only (the entry has no Variant line),4,1,0
jewel.lua,18,Fireborn,Crimson Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,19,Fortified Legion,Cobalt Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,20,Fragile Bloom,Crimson Jewel,1,Pre 3.11.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,20,Fragile Bloom,Crimson Jewel,2,Current,no,`Current`,4,1,0
jewel.lua,21,Replica Fragile Bloom,Crimson Jewel,1,only,no,only (the entry has no Variant line),4,1,0
jewel.lua,22,From Dust,Cobalt Jewel,1,Pre 3.8.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,22,From Dust,Cobalt Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,23,The Front Line,Small Cluster Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,24,Grand Spectrum,Cobalt Jewel,1,Pre 3.0.0,yes,bare `Pre <version>`,1,1,0
jewel.lua,24,Grand Spectrum,Cobalt Jewel,2,Pre 3.10.0,yes,bare `Pre <version>`,1,1,0
jewel.lua,24,Grand Spectrum,Cobalt Jewel,3,Current - Crit Chance,no,names an axis other than a version,1,1,0
jewel.lua,24,Grand Spectrum,Cobalt Jewel,4,Current - Minion Crit Multi,no,names an axis other than a version,1,1,0
jewel.lua,24,Grand Spectrum,Cobalt Jewel,5,Current - Min Power Charge,no,names an axis other than a version,1,1,0
jewel.lua,25,Grand Spectrum,Crimson Jewel,1,Pre 3.0.0,yes,bare `Pre <version>`,1,1,0
jewel.lua,25,Grand Spectrum,Crimson Jewel,2,Pre 3.10.0,yes,bare `Pre <version>`,1,1,0
jewel.lua,25,Grand Spectrum,Crimson Jewel,3,Current - Elemental Resistances,no,names an axis other than a version,1,1,0
jewel.lua,25,Grand Spectrum,Crimson Jewel,4,Current - Maximum Life,no,names an axis other than a version,1,1,0
jewel.lua,25,Grand Spectrum,Crimson Jewel,5,Current - Min Endurance Charge,no,names an axis other than a version,1,1,0
jewel.lua,26,Grand Spectrum,Viridian Jewel,1,Pre 2.5.0,yes,bare `Pre <version>`,1,1,0
jewel.lua,26,Grand Spectrum,Viridian Jewel,2,Pre 3.0.0,yes,bare `Pre <version>`,1,1,0
jewel.lua,26,Grand Spectrum,Viridian Jewel,3,Pre 3.10.0,yes,bare `Pre <version>`,1,1,0
jewel.lua,26,Grand Spectrum,Viridian Jewel,4,Current - Elemental Damage,no,names an axis other than a version,1,1,0
jewel.lua,26,Grand Spectrum,Viridian Jewel,5,Current - Chance to avoid Ailments,no,names an axis other than a version,1,1,0
jewel.lua,26,Grand Spectrum,Viridian Jewel,6,Current - Min Frenzy Charge,no,names an axis other than a version,1,1,0
jewel.lua,27,The Green Dream,Viridian Jewel,1,Pre 3.21.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,27,The Green Dream,Viridian Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,28,The Green Nightmare,Viridian Jewel,1,Pre 3.16.0,yes,bare `Pre <version>`,5,1,0
jewel.lua,28,The Green Nightmare,Viridian Jewel,2,Pre 3.21.0,yes,bare `Pre <version>`,5,1,0
jewel.lua,28,The Green Nightmare,Viridian Jewel,3,Current,no,`Current`,3,1,0
jewel.lua,29,Hair Trigger,Viridian Jewel,1,Pre 2.6.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,29,Hair Trigger,Viridian Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,30,Hotheaded,Viridian Jewel,1,Pre 3.11.0,yes,bare `Pre <version>`,1,1,0
jewel.lua,30,Hotheaded,Viridian Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,31,Replica Hotheaded,Viridian Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,32,Inspired Learning,Crimson Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,33,The Interrogation,Small Cluster Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,34,Intuitive Leap,Viridian Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,35,Izaro's Turmoil,Crimson Jewel,1,only,no,only (the entry has no Variant line),4,1,0
jewel.lua,36,Kitava's Teachings,Small Cluster Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,37,The Light of Meaning,Prismatic Jewel,1,Life,no,names an axis other than a version,1,1,0
jewel.lua,37,The Light of Meaning,Prismatic Jewel,2,Energy Shield,no,names an axis other than a version,1,1,0
jewel.lua,37,The Light of Meaning,Prismatic Jewel,3,Mana,no,names an axis other than a version,1,1,0
jewel.lua,37,The Light of Meaning,Prismatic Jewel,4,Armour,no,names an axis other than a version,1,1,0
jewel.lua,37,The Light of Meaning,Prismatic Jewel,5,Evasion Rating,no,names an axis other than a version,1,1,0
jewel.lua,37,The Light of Meaning,Prismatic Jewel,6,Attributes,no,names an axis other than a version,1,1,0
jewel.lua,37,The Light of Meaning,Prismatic Jewel,7,Global Crit Chance,no,names an axis other than a version,1,1,0
jewel.lua,37,The Light of Meaning,Prismatic Jewel,8,Physical Damage,no,names an axis other than a version,1,1,0
jewel.lua,37,The Light of Meaning,Prismatic Jewel,9,Lightning Damage,no,names an axis other than a version,1,1,0
jewel.lua,37,The Light of Meaning,Prismatic Jewel,10,Cold Damage,no,names an axis other than a version,1,1,0
jewel.lua,37,The Light of Meaning,Prismatic Jewel,11,Fire Damage,no,names an axis other than a version,1,1,0
jewel.lua,37,The Light of Meaning,Prismatic Jewel,12,Chaos Damage,no,names an axis other than a version,1,1,0
jewel.lua,37,The Light of Meaning,Prismatic Jewel,13,Chaos Resistance,no,names an axis other than a version,1,1,0
jewel.lua,38,Lioneye's Fall,Viridian Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,39,Lord of Steel,Viridian Jewel,1,Impale Chance (Pre 3.13.0),yes,compound holding `Pre <version>`,3,1,0
jewel.lua,39,Lord of Steel,Viridian Jewel,2,Impale Overwhelm (Pre 3.13.0),yes,compound holding `Pre <version>`,3,1,0
jewel.lua,39,Lord of Steel,Viridian Jewel,3,Impale Effect (Pre 3.13.0),yes,compound holding `Pre <version>`,3,1,0
jewel.lua,39,Lord of Steel,Viridian Jewel,4,Impale Chance (Current),no,parenthesised qualifier,3,1,0
jewel.lua,39,Lord of Steel,Viridian Jewel,5,Impale Overwhelm (Current),no,parenthesised qualifier,3,1,0
jewel.lua,39,Lord of Steel,Viridian Jewel,6,Impale Effect (Current),no,parenthesised qualifier,3,1,0
jewel.lua,40,Malicious Intent,Cobalt Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,41,Mantra of Flames,Crimson Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,42,Martial Artistry,Crimson Jewel,1,Pre 3.11.0,yes,bare `Pre <version>`,1,1,0
jewel.lua,42,Martial Artistry,Crimson Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,43,Melding of the Flesh,Cobalt Jewel,1,Pre 3.19.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,43,Melding of the Flesh,Cobalt Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,44,Might in All Forms,Crimson Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,45,Might of the Meek,Crimson Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,46,Immutable Force,Crimson Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,47,Firesong,Crimson Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,48,Stormshroud,Viridian Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,49,Witchbane,Cobalt Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,50,Rational Doctrine,Cobalt Jewel,1,only,no,only (the entry has no Variant line),6,1,0
jewel.lua,51,Nadir Mode,Cobalt Jewel,1,Pre 3.26,yes,bare `Pre <version>`,3,1,0
jewel.lua,51,Nadir Mode,Cobalt Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,52,Natural Affinity,Small Cluster Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,53,One With Nothing,Small Cluster Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,54,The Perandus Pact,Prismatic Jewel,1,Life,no,names an axis other than a version,1,1,0
jewel.lua,54,The Perandus Pact,Prismatic Jewel,2,Energy Shield,no,names an axis other than a version,1,1,0
jewel.lua,54,The Perandus Pact,Prismatic Jewel,3,Mana,no,names an axis other than a version,1,1,0
jewel.lua,54,The Perandus Pact,Prismatic Jewel,4,Armour,no,names an axis other than a version,1,1,0
jewel.lua,54,The Perandus Pact,Prismatic Jewel,5,Evasion Rating,no,names an axis other than a version,1,1,0
jewel.lua,54,The Perandus Pact,Prismatic Jewel,6,Attributes,no,names an axis other than a version,1,1,0
jewel.lua,54,The Perandus Pact,Prismatic Jewel,7,Global Crit Chance,no,names an axis other than a version,1,1,0
jewel.lua,54,The Perandus Pact,Prismatic Jewel,8,Physical Damage,no,names an axis other than a version,1,1,0
jewel.lua,54,The Perandus Pact,Prismatic Jewel,9,Lightning Damage,no,names an axis other than a version,1,1,0
jewel.lua,54,The Perandus Pact,Prismatic Jewel,10,Cold Damage,no,names an axis other than a version,1,1,0
jewel.lua,54,The Perandus Pact,Prismatic Jewel,11,Fire Damage,no,names an axis other than a version,1,1,0
jewel.lua,54,The Perandus Pact,Prismatic Jewel,12,Chaos Damage,no,names an axis other than a version,1,1,0
jewel.lua,54,The Perandus Pact,Prismatic Jewel,13,Chaos Resistance,no,names an axis other than a version,1,1,0
jewel.lua,55,Primordial Eminence,Viridian Jewel,1,only,no,only (the entry has no Variant line),4,1,0
jewel.lua,56,Primordial Harmony,Cobalt Jewel,1,Pre 3.3.0,yes,bare `Pre <version>`,5,1,0
jewel.lua,56,Primordial Harmony,Cobalt Jewel,2,Current,no,`Current`,5,1,0
jewel.lua,57,Primordial Might,Crimson Jewel,1,only,no,only (the entry has no Variant line),5,1,0
jewel.lua,58,Replica Primordial Might,Crimson Jewel,1,only,no,only (the entry has no Variant line),6,1,0
jewel.lua,59,Pugilist,Viridian Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,60,Pure Talent,Viridian Jewel,1,Pre 3.20.0,yes,bare `Pre <version>`,8,1,0
jewel.lua,60,Pure Talent,Viridian Jewel,2,Current,no,`Current`,8,1,0
jewel.lua,61,Replica Pure Talent,Viridian Jewel,1,only,no,only (the entry has no Variant line),8,1,0
jewel.lua,62,Replica Reckless Defence,Cobalt Jewel,1,Pre 3.25.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,62,Replica Reckless Defence,Cobalt Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,63,The Red Dream,Crimson Jewel,1,Pre 3.21.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,63,The Red Dream,Crimson Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,64,The Red Nightmare,Crimson Jewel,1,Pre 3.21.0,yes,bare `Pre <version>`,5,1,0
jewel.lua,64,The Red Nightmare,Crimson Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,65,The Siege,Small Cluster Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,66,Spire of Stone,Crimson Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,67,Static Electricity,Viridian Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,68,Tempered Flesh,Crimson Jewel,1,Pre 3.8.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,68,Tempered Flesh,Crimson Jewel,2,Pre 3.10.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,68,Tempered Flesh,Crimson Jewel,3,Current,no,`Current`,2,1,0
jewel.lua,69,Transcendent Flesh,Crimson Jewel,1,Pre 3.8.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,69,Transcendent Flesh,Crimson Jewel,2,Pre 3.10.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,69,Transcendent Flesh,Crimson Jewel,3,Current,no,`Current`,4,1,0
jewel.lua,70,Tempered Mind,Cobalt Jewel,1,Pre 3.8.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,70,Tempered Mind,Cobalt Jewel,2,Pre 3.10.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,70,Tempered Mind,Cobalt Jewel,3,Current,no,`Current`,2,1,0
jewel.lua,71,Transcendent Mind,Cobalt Jewel,1,Pre 3.8.0,yes,bare `Pre <version>`,4,1,0
jewel.lua,71,Transcendent Mind,Cobalt Jewel,2,Pre 3.10.0,yes,bare `Pre <version>`,4,1,0
jewel.lua,71,Transcendent Mind,Cobalt Jewel,3,Current,no,`Current`,4,1,0
jewel.lua,72,Tempered Spirit,Viridian Jewel,1,Pre 3.10.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,72,Tempered Spirit,Viridian Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,73,Transcendent Spirit,Viridian Jewel,1,Pre 3.10.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,73,Transcendent Spirit,Viridian Jewel,2,Current,no,`Current`,4,1,0
jewel.lua,74,Thread of Hope,Crimson Jewel,1,Small Ring,no,names an axis other than a version,4,1,0
jewel.lua,74,Thread of Hope,Crimson Jewel,2,Medium Ring,no,names an axis other than a version,4,1,0
jewel.lua,74,Thread of Hope,Crimson Jewel,3,Large Ring,no,names an axis other than a version,4,1,0
jewel.lua,74,Thread of Hope,Crimson Jewel,4,Very Large Ring,no,names an axis other than a version,4,1,0
jewel.lua,74,Thread of Hope,Crimson Jewel,5,Massive Ring (Uber),no,parenthesised qualifier,4,1,0
jewel.lua,75,Unnatural Instinct,Viridian Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,76,Unstable Payload,Cobalt Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,77,Replica Unstable Payload,Cobalt Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,78,Voices,Large Cluster Jewel,1,Adds 1 Small Passive Skill,no,names an axis other than a version,2,1,0
jewel.lua,78,Voices,Large Cluster Jewel,2,Adds 3 Small Passive Skills,no,names an axis other than a version,2,1,0
jewel.lua,78,Voices,Large Cluster Jewel,3,Adds 5 Small Passive Skills,no,names an axis other than a version,2,1,0
jewel.lua,78,Voices,Large Cluster Jewel,4,Adds 7 Small Passive Skills,no,names an axis other than a version,2,1,0
jewel.lua,79,Split Personality,Crimson Jewel,1,Strength,no,names an axis other than a version,3,2,0
jewel.lua,79,Split Personality,Crimson Jewel,2,Dexterity,no,names an axis other than a version,3,2,0
jewel.lua,79,Split Personality,Crimson Jewel,3,Intelligence,no,names an axis other than a version,3,2,0
jewel.lua,79,Split Personality,Crimson Jewel,4,Life,no,names an axis other than a version,3,2,0
jewel.lua,79,Split Personality,Crimson Jewel,5,Mana,no,names an axis other than a version,3,2,0
jewel.lua,79,Split Personality,Crimson Jewel,6,Energy Shield,no,names an axis other than a version,3,2,0
jewel.lua,79,Split Personality,Crimson Jewel,7,Armour,no,names an axis other than a version,3,2,0
jewel.lua,79,Split Personality,Crimson Jewel,8,Evasion Rating,no,names an axis other than a version,3,2,0
jewel.lua,79,Split Personality,Crimson Jewel,9,Accuracy Rating,no,names an axis other than a version,3,2,0
jewel.lua,80,Warrior's Tale,Crimson Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,81,Amanamu's Gaze,Ghastly Eye Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,82,Kurgal's Gaze,Hypnotic Eye Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,83,Tecrod's Gaze,Murderous Eye Jewel,1,Pre 3.21.0,yes,bare `Pre <version>`,5,1,0
jewel.lua,83,Tecrod's Gaze,Murderous Eye Jewel,2,Current,no,`Current`,5,1,0
jewel.lua,84,Ulaman's Gaze,Searching Eye Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,85,Combat Focus,Crimson Jewel,1,Pre 3.21.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,85,Combat Focus,Crimson Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,86,Combat Focus,Cobalt Jewel,1,Pre 3.21.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,86,Combat Focus,Cobalt Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,87,Combat Focus,Viridian Jewel,1,Pre 3.21.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,87,Combat Focus,Viridian Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,88,Collateral Damage,Viridian Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,89,Dead Reckoning,Cobalt Jewel,1,Pre 3.0.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,89,Dead Reckoning,Cobalt Jewel,2,Pre 3.8.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,89,Dead Reckoning,Cobalt Jewel,3,Pre 3.23.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,89,Dead Reckoning,Cobalt Jewel,4,Current,no,`Current`,1,1,0
jewel.lua,90,Fight for Survival,Viridian Jewel,1,only,no,only (the entry has no Variant line),4,1,0
jewel.lua,91,First Snow,Cobalt Jewel,1,only,no,only (the entry has no Variant line),4,1,0
jewel.lua,92,Frozen Trail,Cobalt Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,93,Growing Agony,Viridian Jewel,1,Pre 2.6.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,93,Growing Agony,Viridian Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,94,Hazardous Research,Cobalt Jewel,1,Pre 3.17.0,yes,bare `Pre <version>`,4,1,0
jewel.lua,94,Hazardous Research,Cobalt Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,95,Inevitability,Cobalt Jewel,1,Pre 3.11.0,yes,bare `Pre <version>`,4,1,0
jewel.lua,95,Inevitability,Cobalt Jewel,2,Current,no,`Current`,5,1,0
jewel.lua,96,The Long Winter,Cobalt Jewel,1,only,no,only (the entry has no Variant line),4,1,0
jewel.lua,97,Might and Influence,Viridian Jewel,1,Pre 3.11.0,yes,bare `Pre <version>`,5,2,0
jewel.lua,97,Might and Influence,Viridian Jewel,2,Axe,no,names an axis other than a version,3,2,0
jewel.lua,97,Might and Influence,Viridian Jewel,3,Claw,no,names an axis other than a version,3,2,0
jewel.lua,97,Might and Influence,Viridian Jewel,4,Dagger,no,names an axis other than a version,3,2,0
jewel.lua,97,Might and Influence,Viridian Jewel,5,Mace,no,names an axis other than a version,3,2,0
jewel.lua,97,Might and Influence,Viridian Jewel,6,Sword,no,names an axis other than a version,3,2,0
jewel.lua,98,Omen on the Winds,Viridian Jewel,1,Pre 3.1.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,98,Omen on the Winds,Viridian Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,99,Overwhelming Odds,Crimson Jewel,1,only,no,only (the entry has no Variant line),4,1,0
jewel.lua,100,Pitch Darkness,Viridian Jewel,1,Pre 2.6.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,100,Pitch Darkness,Viridian Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,101,Rapid Expansion,Crimson Jewel,1,Pre 2.6.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,101,Rapid Expansion,Crimson Jewel,2,Pre 3.3.0,yes,bare `Pre <version>`,5,1,0
jewel.lua,101,Rapid Expansion,Crimson Jewel,3,Current,no,`Current`,5,1,0
jewel.lua,102,Ring of Blades,Viridian Jewel,1,Pre 3.0.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,102,Ring of Blades,Viridian Jewel,2,Pre 3.17.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,102,Ring of Blades,Viridian Jewel,3,Current,no,`Current`,2,1,0
jewel.lua,103,Rolling Flames,Cobalt Jewel,1,Pre 2.6.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,103,Rolling Flames,Cobalt Jewel,2,Pre 3.11.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,103,Rolling Flames,Cobalt Jewel,3,Current,no,`Current`,3,1,0
jewel.lua,104,Shattered Chains,Crimson Jewel,1,Pre 2.6.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,104,Shattered Chains,Crimson Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,105,Spirit Guards,Viridian Jewel,1,Pre 2.6.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,105,Spirit Guards,Viridian Jewel,2,Pre 3.20.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,105,Spirit Guards,Viridian Jewel,3,Current,no,`Current`,2,1,0
jewel.lua,106,Spirited Response,Cobalt Jewel,1,Pre 2.6.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,106,Spirited Response,Cobalt Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,107,Spreading Rot,Cobalt Jewel,1,Pre 3.17.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,107,Spreading Rot,Cobalt Jewel,2,Current,no,`Current`,3,1,0
jewel.lua,108,Steel Spirit,Viridian Jewel,1,Pre 2.6.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,108,Steel Spirit,Viridian Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,109,Sudden Ignition,Viridian Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,110,Unending Hunger,Cobalt Jewel,1,Pre 2.6.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,110,Unending Hunger,Cobalt Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,111,The Vigil,Crimson Jewel,1,Pre 2.6.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,111,The Vigil,Crimson Jewel,2,Pre 3.14.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,111,The Vigil,Crimson Jewel,3,Current,no,`Current`,2,1,0
jewel.lua,112,Violent Dead,Cobalt Jewel,1,only,no,only (the entry has no Variant line),5,1,0
jewel.lua,113,Volley Fire,Viridian Jewel,1,Pre 2.6.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,113,Volley Fire,Viridian Jewel,2,Pre 3.9.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,113,Volley Fire,Viridian Jewel,3,Current,no,`Current`,2,1,0
jewel.lua,114,Weight of the Empire,Crimson Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,115,Wildfire,Crimson Jewel,1,Pre 3.11.0,yes,bare `Pre <version>`,3,1,0
jewel.lua,115,Wildfire,Crimson Jewel,2,Current,no,`Current`,4,1,0
jewel.lua,116,Winter Burial,Crimson Jewel,1,only,no,only (the entry has no Variant line),5,1,0
jewel.lua,117,Winter's Bounty,Cobalt Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,118,Ancestral Vision,Viridian Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,119,Ancient Waystones,Crimson Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,120,Atziri's Reign,Crimson Jewel,1,Pre 3.14.0,yes,bare `Pre <version>`,1,1,0
jewel.lua,120,Atziri's Reign,Crimson Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,121,Brute Force Solution,Cobalt Jewel,1,Pre 3.20.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,121,Brute Force Solution,Cobalt Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,122,Blood Sacrifice,Crimson Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,123,Replica Blood Sacrifice,Crimson Jewel,1,only,no,only (the entry has no Variant line),3,1,0
jewel.lua,124,Brittle Barrier,Cobalt Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,125,Careful Planning,Viridian Jewel,1,Pre 3.20.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,125,Careful Planning,Viridian Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,126,Chill of Corruption,Viridian Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,127,Combustibles,Crimson Jewel,1,only,no,only (the entry has no Variant line),2,1,0
jewel.lua,128,Corrupted Energy,Cobalt Jewel,1,only,no,only (the entry has no Variant line),1,1,0
jewel.lua,129,Efficient Training,Crimson Jewel,1,Pre 3.20.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,129,Efficient Training,Crimson Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,130,Energised Armour,Crimson Jewel,1,Pre 3.20.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,130,Energised Armour,Crimson Jewel,2,Current,no,`Current`,2,1,0
jewel.lua,131,Energy From Within,Cobalt Jewel,1,Pre 2.5.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,131,Energy From Within,Cobalt Jewel,2,Pre 3.20.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,131,Energy From Within,Cobalt Jewel,3,Current,no,`Current`,2,1,0
jewel.lua,132,Fertile Mind,Cobalt Jewel,1,Pre 3.20.0,yes,bare `Pre <version>`,2,1,0
jewel.lua,132,Fertile Mind,Cobalt Jewel,2,Current,no,`Current`,2,1,0
